,Unnamed: 0,review,rating,date,from_release,word2vec
11,11,오랜만에 권상우배우  잘 봤습니다,8,2025-01-23 16:53:34.917324,41,"[-1.8640967e-03  1.6389694e-03  4.6308832e-03  3.6687709e-03
  1.4464082e-03 -6.3073463e-03  4.1359710e-03  9.9837957e-03
 -3.1205793e-03 -4.1787359e-03 -2.3264305e-03 -9.6840952e-03
 -1.6704889e-03  3.7741624e-03  5.8292611e-05 -5.8456982e-04
 -1.2766017e-03 -2.6511606e-03  5.7007704e-04 -8.6450027e-03
  5.8851172e-03  5.2623455e-03  9.4759464e-04  1.5715705e-03
 -8.0933329e-04  6.3112685e-03 -4.2653726e-03 -8.7043276e-04
 -3.8130651e-03 -1.1193446e-04  3.2697499e-03 -8.7799266e-04
  1.4621437e-03 -6.0606361e-03 -2.1497491e-03  4.2720311e-03
  3.6072689e-03 -5.5375821e-03 -4.8405724e-03 -7.9052476e-03
 -2.6282028e-03 -2.7449119e-03 -7.4431775e-03 -1.5032649e-03
  3.5453704e-03 -3.6828544e-03 -3.0184020e-03 -2.5878081e-03
  7.0826535e-04  1.0162930e-03  2.6908952e-03 -4.4943676e-03
 -2.0464978e-03 -3.4475015e-04  1.6912950e-03 -3.4573799e-04
  7.0227415e-04 -4.2498605e-03 -3.1335333e-03  3.6141963e-03
 -2.4019254e-03 -2.0084076e-03  3.0655363e-03 -1.4357259e-03
 -3.0439862e-03  2.0779232e-03  1.0554385e-03  3.1099569e-03
 -7.6890630e-03  5.9663439e-03 -4.4452930e-03  5.3892960e-03
  3.6343967e-03 -3.0428630e-03  3.0080378e-03  8.5880911e-06
 -6.2972814e-04 -1.2576466e-03 -4.4567832e-03  9.1332808e-04
 -6.6155707e-03  1.2220722e-04 -1.9422566e-03  6.5067452e-03
 -5.1090480e-03 -3.5020433e-04  2.9715360e-03  2.0690316e-03
  1.1816898e-03  2.4333824e-03  5.9647732e-03  3.7694674e-03
  2.3956920e-03  1.7993411e-04  7.6350877e-03  5.4953140e-03
  1.1923171e-04 -6.2675908e-04  2.1513305e-03  3.2495330e-03]"
12,12,기대 이상으로 재미있게 잘 봤습니다,10,2025-01-23 16:50:34.924565,41,"[-1.3508325e-03  5.8356422e-04 -2.4024914e-03  1.2147009e-03
 -2.0319477e-03 -5.5812220e-03  6.5900828e-03  5.6323819e-03
 -7.8044519e-05 -2.0697985e-04  2.9543482e-03 -2.7465913e-03
 -5.7148454e-03 -2.2787545e-03  8.5100293e-04 -2.2324349e-03
 -1.3435060e-03 -4.5961398e-03 -4.4741631e-03 -6.1701178e-03
 -8.6873706e-04  2.8496783e-03  6.2661804e-03 -4.5847441e-03
  1.5004853e-03 -1.7308615e-03 -1.0359673e-03 -2.4912495e-03
 -1.8349808e-03  5.8292691e-04  5.0695953e-03 -3.4343917e-03
  4.3364093e-03 -3.3978533e-03  2.9693320e-04  4.2663747e-03
  1.6618505e-03 -2.1775078e-03  2.4443802e-03 -9.2614349e-03
  3.6118241e-04 -2.5647632e-03 -2.2770429e-03 -4.0070983e-03
  3.4928585e-03 -1.4489070e-03 -2.5623406e-03  3.2597494e-03
  1.1992903e-03  5.2916422e-03  3.2557602e-04 -4.1647279e-03
  1.0167205e-03  4.2208526e-03  1.6319752e-04  5.8265482e-06
  4.6015293e-03 -1.2057824e-03 -3.0153308e-03  2.7817928e-03
  1.9621321e-03  6.2152644e-04  4.6972255e-03 -2.0979082e-03
 -4.8781666e-03  4.9892035e-03  1.7067967e-03  7.1785790e-03
 -7.8332955e-03  1.6202998e-03 -4.3618721e-03  2.1128959e-03
  5.3952956e-03  4.9496180e-04  2.8301945e-03 -1.3513579e-03
 -2.1473125e-03 -1.6280649e-04 -3.3958554e-03 -3.5448757e-03
 -1.6282747e-03 -2.2197124e-03 -1.9842084e-03  6.9818795e-03
 -1.8086433e-03  1.8822388e-05  2.7871567e-03  2.6252316e-03
  7.2531909e-04  1.8306844e-03  2.4758196e-03  2.7713713e-03
 -1.8105455e-05 -2.2435740e-03  7.4054636e-03  5.0546252e-03
  1.0558852e-03 -1.3989887e-03  1.2542614e-03 -2.0900473e-03]"
13,13,히트맨 1을 정말 재미있게 봐서 이번에 보러 왔는데 무난하고 재미있었습니다!,8,2025-01-23 16:48:34.931584,41,"[-0.0010594   0.00013462  0.00162112 -0.00137609 -0.00300273 -0.00590401
  0.00215467  0.00797409 -0.00353873 -0.00286777  0.00092967 -0.00557987
 -0.00149755  0.00269657 -0.00059004 -0.00158251 -0.00077454 -0.00381281
 -0.00213948 -0.00968828  0.00266488  0.00191156  0.00248995  0.00013178
 -0.00140233  0.00191628  0.00090791 -0.00267875 -0.00339647  0.00123742
  0.0017353  -0.00081109  0.00455849 -0.00644787 -0.00181589  0.00370945
  0.00422593 -0.00287428 -0.00230668 -0.00669761 -0.00061381 -0.00286994
 -0.00347308 -0.00223475  0.00340935 -0.00064357 -0.00257322  0.00082963
  0.00422667  0.00259892 -0.00127881 -0.00339742 -0.00079892  0.00102851
  0.00097747  0.00110632  0.00211292 -0.00215883 -0.00324275 -0.00127377
  0.00311689  0.00146288  0.00158077 -0.00128383 -0.003311    0.00475757
 -0.00154437  0.00182636 -0.00499601  0.00026491 -0.00026955  0.00637125
  0.0021428  -0.0034194   0.00332799  0.00311683  0.00142818 -0.00083526
 -0.00199557  0.00128377 -0.00077206 -0.0009993  -0.00362664  0.00572796
 -0.00251098 -0.00122464  0.0001482   0.00475588  0.00540505  0.00226491
  0.00540025  0.00315595  0.0001936   0.00227885  0.00586009  0.0039188
 -0.00097661 -0.00353984  0.00092996 -0.002054  ]"
15,15,그냥 보기좋아요  너무 기대없이   있는 그대로,9,2025-01-23 16:41:34.945477,41,"[ 0.00325436  0.00412709 -0.00068531 -0.00419796  0.00040564 -0.0054383
  0.00327198  0.008209   -0.00026681 -0.00116223  0.00165121 -0.00404182
 -0.00456923 -0.00059104  0.00097619  0.00260258  0.00095864 -0.00069038
 -0.00366424 -0.00781761  0.00015643 -0.00217043  0.0005658  -0.00286391
 -0.00586228 -0.00178867 -0.00084082 -0.00267296  0.00093375 -0.00048236
  0.00276063 -0.00093949  0.00596821 -0.00454241 -0.00053121  0.00245869
  0.00488798 -0.00250215  0.00074044 -0.00578749 -0.00225943 -0.00278633
  0.00223323  0.00174255  0.00467016 -0.00183157  0.00160043 -0.00065961
  0.00260688  0.00309013  0.00304763  0.00101342  0.00096367  0.001076
 -0.0024029   0.00111588  0.00773875  0.00272611  0.00043206  0.00099264
  0.00077687  0.00125406 -0.00226196  0.00268626 -0.00443495  0.00638987
  0.00051059  0.00326658 -0.00449687  0.00443272 -0.0055465  -0.00075583
  0.00154612  0.00248964  0.0032706   0.00050931 -0.00155066  0.00253359
  0.00039362  0.00059507 -0.00421184  0.00169044 -0.00486484  0.00481478
  0.0022298   0.00046296 -0.00049806  0.00202036  0.00340398  0.00068564
  0.00354052 -0.00122067  0.00199686 -0.00087691  0.0094432  -0.00095986
  0.00216163 -0.00283251 -0.00071586 -0.00308977]"
16,16,"은근 웃긴 병맛 개그. 
응원하고 싶은 영화. 3편도 기대해봅니다. ",9,2025-01-23 16:36:34.952296,41,"[-1.3887632e-03  3.4240186e-03 -5.5095832e-05  2.0827292e-04
  1.2133506e-03 -4.9651908e-03  2.4555644e-03  5.6380141e-03
 -5.5730343e-04 -6.0235459e-04 -7.3725643e-04 -2.1484792e-03
 -4.3153595e-03  1.8001968e-03  1.8414466e-03  4.6249171e-04
  1.4737132e-03 -1.7104219e-03 -1.9662797e-03 -1.9505423e-03
  1.4957526e-03 -1.0707414e-03  4.3324460e-03 -2.4735525e-03
 -3.0042219e-04 -2.2386987e-04 -5.9833669e-04 -1.0650781e-03
 -3.7673046e-03 -2.0677380e-04  5.1474781e-03 -4.2836214e-04
  2.6524418e-03 -1.7339063e-03  3.7827733e-04  3.1396314e-03
  4.1996380e-03 -2.5056859e-03 -1.0685708e-03 -2.5967157e-03
  2.9711283e-04 -1.6162120e-03 -1.0043961e-03 -5.5858192e-05
  2.6812525e-03  3.5588071e-04 -1.2791104e-03  1.0401766e-03
 -2.9883021e-04  2.4386817e-03  2.8861340e-03 -4.0635327e-03
 -4.2933473e-04 -3.4670826e-04 -3.2302083e-03  4.0722429e-03
  5.3921035e-03  2.3635894e-03 -2.7423045e-03  1.9314887e-03
 -4.1868357e-04  1.8376323e-03 -1.6871135e-04 -1.6030527e-03
 -1.8498779e-03  3.9760810e-03  1.5276039e-03  1.6155008e-03
 -8.6843024e-04  1.5487180e-03 -3.8196563e-03  9.5934235e-04
  3.1544173e-03  7.2786689e-04  8.9249411e-04 -1.5730583e-03
 -1.9585069e-03  1.4097396e-03 -2.1390135e-03  1.2543219e-03
 -4.1410383e-03  3.1002001e-03 -4.4190269e-03  1.5128112e-03
 -9.5602655e-04 -1.6542032e-03  1.4233674e-03  1.6683362e-03
  4.6982598e-03 -1.2732162e-03  3.9516520e-03  9.0920436e-04
 -2.4518322e-03 -2.7998954e-03  2.4458079e-03  1.6243056e-03
  3.6213393e-03  8.6503169e-05 -2.0593281e-03 -2.9599851e-03]"
17,17,누가 보러가자 해도 절대 가지말길,2,2025-01-23 16:35:34.959149,41,"[-1.7149507e-03  3.4312580e-03  1.6444229e-03  1.0833048e-03
 -3.6917224e-03 -3.9357063e-03  5.3238897e-03  3.3653099e-03
  2.8618519e-05  2.2342012e-03  1.1286907e-03 -2.4107073e-03
 -4.0003485e-03 -5.8172253e-04 -2.3351409e-03 -5.8777439e-03
  1.3595338e-03  1.3726561e-03 -1.3178849e-03 -3.8116588e-03
  3.8994912e-03  1.3573625e-03  1.9922107e-05 -2.4248662e-03
 -9.9166832e-04 -4.6462761e-04 -2.8821412e-03 -2.4020777e-03
 -5.7757557e-03  1.0226121e-03 -3.4712450e-04  1.9037665e-03
  3.7210167e-03 -5.6403754e-03 -3.1516280e-03 -6.9755933e-04
 -6.8162999e-04 -1.1604561e-03 -1.2559885e-03 -8.8474471e-03
 -4.5537343e-03  1.8891904e-03  2.3040297e-03  1.9250471e-03
 -6.5021944e-04  1.0253030e-03 -2.7075142e-03  2.0544291e-03
  1.8945511e-03  2.2251070e-03  1.5378566e-03 -2.0756698e-03
  4.2117778e-03  2.4767555e-03 -2.8824571e-03  2.1539843e-03
  4.1089719e-04  2.0097973e-04 -5.2628326e-03  4.9048918e-03
 -2.1669185e-03  1.3292816e-03 -1.2105629e-03 -3.0914820e-03
 -1.3299460e-03  2.6138213e-03  2.3657160e-03  2.8124221e-03
  9.1298018e-05  2.5635744e-03  2.2734590e-03  1.9856249e-03
 -2.6931271e-03 -8.7418628e-04  1.5534253e-03  1.8020708e-03
  3.9478187e-03  2.2229615e-03 -1.6691003e-03 -1.5912015e-03
 -4.1353554e-03 -1.5052781e-03 -1.0386154e-03  2.7524107e-03
 -1.4064617e-03  2.2546113e-04  5.1614181e-03  1.5509593e-03
  3.3243932e-03  2.4154813e-03  5.6870417e-03  2.8751616e-03
 -8.9522789e-04 -3.9909235e-03  4.1181594e-03  1.6943042e-03
  8.8904251e-04  2.8762390e-04  4.1790204e-03  4.6544569e-04]"
18,18,기대보다 너무 가벼운 영화...,6,2025-01-23 16:30:34.965969,41,"[-1.56266976e-03  3.15369293e-03 -1.17119309e-03 -4.22546780e-03
  3.46473511e-03 -9.29680280e-03  5.15420828e-03  1.00409845e-02
  1.18797983e-03 -2.85047130e-03  4.39111935e-03 -6.41938439e-03
 -3.57327634e-03 -1.46120240e-03 -1.66104734e-03  2.35793836e-04
  4.88928659e-03 -4.15639533e-03 -1.82849634e-03 -7.45655037e-03
  3.49887530e-03 -7.26645521e-05  5.50517300e-03 -4.69015725e-03
 -2.56732572e-03 -1.61921605e-03  9.11427720e-04 -2.65103043e-03
 -1.17915764e-03 -4.63700248e-03  1.44734990e-03  1.69828907e-03
  4.92381724e-03 -5.32709202e-03 -1.27118744e-03  2.23567197e-03
  3.41996481e-03 -5.81063889e-03 -4.96042566e-03 -4.87528415e-03
  1.44235650e-03 -4.66558995e-04 -1.12790707e-03  6.07734546e-05
  3.78131866e-03 -2.64489408e-05 -5.01181278e-03  7.18572817e-04
 -6.00404863e-04  4.64142114e-03  2.82482314e-03  2.72672420e-04
 -1.26699510e-03  7.68304570e-04 -1.50647399e-03 -3.33949458e-04
  8.32826551e-03  1.15272251e-03 -2.72320234e-03  4.09046514e-03
  2.86551338e-04 -1.10326160e-03  2.29206006e-03 -5.99254272e-04
 -1.74436101e-03  5.59482723e-03 -1.27421226e-05  4.42179944e-03
 -5.16789733e-03 -1.51595363e-04 -3.17348610e-03  4.66819300e-04
  3.89289507e-03  3.14032601e-04  4.97605978e-03 -5.40510006e-03
  3.70035577e-03 -2.08066613e-03 -6.15861034e-03 -3.36626545e-05
 -7.55778188e-03  3.82319745e-03 -3.03251599e-03  5.13950968e-03
 -1.98579370e-03  3.41065315e-04  8.15435871e-03  5.79714635e-03
  2.35307845e-03 -5.80907334e-04  3.27075087e-03  3.16824042e-03
 -7.17560528e-04  3.26577830e-03  1.08823413e-02  3.88609059e-03
 -1.56339456e-03 -2.97517725e-03 -4.04004095e-04 -1.21363206e-04]"
19,19,너무 별로 빵티로 봐서 다행,4,2025-01-23 16:28:34.972781,40,"[ 3.1625892e-03  5.3958781e-04 -9.8141201e-04  7.6215621e-04
  1.8039803e-03 -3.6632009e-03  5.3987373e-03  3.2185011e-03
 -3.3555350e-03 -3.9487728e-03  1.1765938e-03 -4.6431101e-03
 -3.5100717e-03  2.1480240e-03  1.5109759e-03  9.7229629e-04
 -5.5844849e-04 -1.9213905e-03 -6.6202693e-04 -8.2782200e-03
  4.8848488e-03  3.1213362e-03  1.6663657e-03 -1.5003342e-03
 -2.5250655e-04  6.6788401e-04  2.9473993e-04 -2.1193128e-03
 -1.9251078e-04 -1.9179658e-03 -4.1791107e-04  1.2623073e-03
  4.3035494e-03 -5.7608741e-03  2.1970763e-03  2.5264695e-03
  7.1768793e-03 -8.7880333e-05 -2.7457555e-04 -6.4653885e-03
  1.1523198e-03 -2.4142379e-03 -1.7629688e-03  2.9144620e-03
  1.0699880e-03  3.3408282e-03 -5.4550418e-03  4.0959981e-03
  3.8543260e-03 -1.4845780e-03 -5.5555097e-04 -8.2699116e-06
 -9.2605260e-06  8.3834439e-04 -2.6743503e-03 -2.6012484e-03
  2.4962148e-03 -6.1264588e-04 -6.7196325e-03  1.5163835e-03
 -5.2775317e-03 -6.7720242e-04 -1.7641257e-03 -2.5404626e-04
 -4.3240236e-03  4.8867529e-03  3.8830836e-03  3.4923358e-03
 -1.0795239e-04  4.0372242e-03 -3.6730731e-03  1.3234901e-03
  2.7536955e-03 -1.3115085e-03  2.7007945e-03 -3.8170174e-03
  3.4832384e-03 -2.2442220e-03  1.3567058e-04  2.8646521e-03
 -2.1028824e-03 -9.4532654e-05 -2.1936221e-04 -3.2968202e-04
 -2.2143044e-03 -3.7763559e-03  3.7081938e-03  4.6623796e-03
  2.8091918e-03  4.8872023e-03  5.0400631e-03  2.6759256e-03
 -1.6960151e-03  3.8893046e-03  4.4147777e-03  1.7787229e-03
  1.0570438e-03 -2.3070218e-04  1.7618722e-03  1.8717322e-03]"
20,20,너무 재밌게 봤어요,10,2025-01-23 16:26:37.061804,40,"[ 0.00092509  0.00655197  0.00029903  0.00021108  0.00261683 -0.00718661
  0.0056996   0.01266662 -0.00385986 -0.00318738  0.00247558 -0.00957752
 -0.00273976  0.00160206 -0.00029407 -0.00191333  0.00691869 -0.0011197
 -0.00581744 -0.01308419  0.0046793   0.00342385  0.00224281 -0.00542499
  0.00015394 -0.00023902  0.00071531  0.00052992 -0.00518022 -0.00102213
  0.00040035 -0.00211314  0.00304609 -0.00914706 -0.00686621  0.00019884
  0.0065522  -0.0010081  -0.00197911 -0.00565759 -0.00233031 -0.0007173
 -0.00313357  0.00301931  0.00596952  0.0032574  -0.00551355  0.000324
  0.00283077  0.00579476  0.00065931 -0.00065679 -0.0020212  -0.00503798
 -0.00290043 -0.00439332  0.00592519 -0.00245882 -0.007721    0.0049102
 -0.000466   -0.00239902  0.0022447  -0.00062943 -0.00516212  0.0087569
  0.00345905  0.00647182 -0.00767575  0.00591192 -0.00182644  0.00284625
  0.00616276 -0.00399022  0.00363454  0.0016317   0.00818351  0.00124314
 -0.00378017 -0.00068485 -0.00509386 -0.00155348 -0.00483252  0.00489788
 -0.00208509 -0.00127412  0.00471381  0.00226903  0.00518839  0.00139601
  0.00697583  0.00422594  0.00658064  0.0008866   0.0117603   0.00485482
  0.00049093 -0.00147693  0.00182344  0.00199877]"
21,21,"재밌어요 재밌어요, ,",7,2025-01-23 16:23:37.070326,40,"[ 2.2226577e-03  3.8185068e-03 -6.9379550e-03  4.1469662e-03
 -3.1953072e-04  8.5218344e-04  4.0509943e-03  8.4011815e-03
 -1.0986039e-02  5.3821667e-03 -7.7724783e-03 -8.7605640e-03
  7.7767409e-03 -1.8559475e-03  4.9698772e-04 -7.2360300e-03
  5.4260688e-03  2.5199484e-03 -8.2696294e-03 -1.0800068e-02
  2.6125407e-03  3.8614939e-03  4.2161699e-03 -5.0843745e-03
  3.8770093e-03 -1.0185069e-03  2.9443037e-03  2.8677986e-03
 -5.2436250e-03  2.3003127e-03  5.0410465e-03 -5.7669147e-03
  2.6682396e-03 -7.6788496e-03 -4.3062698e-03  2.6314678e-03
 -1.1413823e-03 -3.3614968e-03  3.9817503e-05 -9.1482420e-03
 -6.5755262e-03 -2.9653255e-03 -9.2116883e-05  7.3433197e-03
  4.0659471e-03  5.2114073e-03 -4.8074173e-03 -4.8845764e-03
 -3.9612902e-03 -1.7940103e-03  5.9958226e-03 -8.6875428e-03
 -7.8217201e-03 -8.8338526e-03 -1.4966131e-03 -2.9010889e-03
  1.3822770e-03 -5.7610231e-03 -8.8878665e-03 -3.9058321e-04
  1.8322272e-03 -4.6266573e-03  8.3057175e-04  1.2723784e-03
 -1.1576953e-02  7.9543907e-03  4.5003002e-03  1.0541530e-02
 -7.7848048e-03  9.8430496e-03 -4.4647777e-03 -3.1748973e-04
  7.7776723e-03  4.8304623e-04 -5.4153887e-04  4.2345673e-03
  8.8149365e-03 -2.6605790e-03 -5.6693172e-03  1.8493779e-03
 -2.1439600e-03  3.2515498e-04 -9.6227434e-03  1.4413985e-03
 -5.5244723e-03 -8.6459424e-03 -4.7971262e-03 -2.4638835e-03
  5.2272836e-03  8.2911819e-04  2.5119162e-03  2.0299498e-03
  6.0151843e-03 -2.8339913e-05  1.3532339e-02  3.6717569e-03
  6.7963470e-03  2.0490666e-03  2.8456282e-03 -8.0948910e-03]"
22,22,1편이란 비슷한 정도,10,2025-01-23 16:23:37.078181,40,"[-1.20717369e-03 -3.76451947e-03  4.37346462e-04  2.50704633e-03
 -1.04206603e-03 -3.97905428e-03 -1.16600329e-03  1.87905040e-03
 -3.45580454e-04 -5.31272148e-04 -2.89166556e-03 -1.74678117e-03
 -2.28730969e-05  2.23892363e-04 -1.31460070e-03  1.33304275e-03
  3.54989944e-03 -4.72409558e-03  1.10683416e-03 -4.11168952e-03
 -2.31681275e-03  2.33152951e-03 -2.98827840e-03 -3.37942806e-03
 -4.02022153e-03  2.49401573e-03 -6.04296941e-03  9.81613062e-04
 -1.03673618e-03 -1.79266254e-03  6.20691665e-03  8.56268103e-04
  4.00652271e-03  1.12734293e-03 -6.48877397e-03  4.18531243e-03
 -1.29891932e-03 -1.67540275e-03 -3.06219654e-03  1.13837516e-04
  2.90759467e-03  3.77727812e-03 -3.44925676e-03  8.44383903e-04
  7.81314331e-04 -2.26203629e-04  1.78110343e-03 -3.00136534e-03
  1.69171835e-03  2.13409215e-03  1.15861825e-03 -1.73019434e-04
 -1.31885591e-03 -1.74668967e-03 -1.10658689e-03 -6.72336959e-04
  2.81502900e-04  3.24218534e-04  6.82827085e-05 -2.79286869e-05
 -1.53222552e-03  1.64524349e-03  3.51282535e-03 -2.57837074e-03
 -5.40312286e-03  6.74030103e-04 -4.47330764e-03 -5.31899161e-04
 -1.97630236e-03  3.90336220e-03 -1.86101743e-03  5.80755644e-04
  1.89229008e-03 -6.25949865e-03  4.15395666e-03 -1.61212683e-03
 -2.71292723e-04  3.63361003e-04 -7.12976442e-04  4.95059555e-03
 -5.75530156e-03  1.61571207e-03 -1.69247109e-03  7.77158374e-03
  1.66931341e-03 -1.38779741e-03  9.13050375e-04  5.21205738e-03
  2.42072204e-03  3.64104426e-03  4.05415008e-03  2.43467721e-03
  2.27733236e-03  3.04651563e-03 -6.72223396e-04 -4.52286284e-03
 -3.29993712e-03  1.57581863e-03  2.59404490e-03  9.05507128e-04]"
23,23,재미있게 봤어요. 3편 기대 할께요.,10,2025-01-23 16:23:37.085598,40,"[-0.00467228  0.00371006  0.00034253  0.00104841 -0.00069032 -0.00848569
  0.00611773  0.01130898 -0.00329003 -0.00283683 -0.00146527 -0.00508289
 -0.00710698  0.00303223  0.00014215 -0.00205283  0.00323895 -0.00302503
 -0.00507946 -0.00848857  0.00228832 -0.00056013  0.00682751 -0.00458663
 -0.00189228  0.00083918 -0.0035767  -0.0037566  -0.00388805  0.00215652
  0.007303   -0.0009875   0.00292149 -0.00850281  0.00037877  0.00507154
  0.00178836 -0.00302468 -0.0002881  -0.00620202  0.00246717 -0.00462909
 -0.00589032  0.00097022  0.00408758  0.00084944 -0.00250759  0.00041962
  0.00430318  0.00428313  0.00357669 -0.00567441  0.00079323  0.00175393
 -0.00280288  0.00382831  0.00604101 -0.00240996 -0.00456302  0.00348551
  0.00149584 -0.00095626  0.00065802 -0.0051479  -0.00107418  0.00678653
  0.00364121  0.00490878 -0.00665705  0.00624867 -0.00523687  0.00095327
  0.00478688 -0.00066321  0.00373794  0.00115244 -0.0014359   0.00094601
 -0.00067967 -0.00288151 -0.00709777  0.00097352 -0.00399716  0.00345312
 -0.00236764 -0.00460749  0.00428332  0.00199912  0.00169548  0.0002233
  0.00731979  0.00059127 -0.0012928  -0.00267088  0.00687717  0.00315527
  0.0005981  -0.00343814 -0.00200393  0.00027553]"
24,24,그냥 저냥 볼만했음..소소하게 웃기고..구렁이닮은분 육사오 영화에서도 봤었는데 연기 웃기게 잘하심ㅋ,8,2025-01-23 16:23:37.092902,40,"[-1.3973358e-03  2.8342658e-03  2.7841337e-03  1.6770164e-03
  1.0275436e-03 -5.6064366e-03  5.1250109e-03  5.0617717e-03
 -1.2117255e-03 -6.3692749e-04 -1.8230773e-03 -5.6193131e-03
 -1.1149076e-03  2.6950895e-04  3.0016077e-03 -2.7516966e-03
 -3.1933986e-04 -1.9926010e-03 -1.4550496e-03 -7.0936941e-03
  2.7142316e-03  8.1146596e-04  1.5933538e-03  8.5505220e-04
 -2.8823018e-03  1.5995884e-03 -1.2122869e-03 -2.0074795e-03
 -2.1402156e-03  1.3829962e-03  3.2834306e-03  1.3069694e-04
  1.5953995e-03 -1.3220924e-03 -1.7923815e-03  3.7651018e-03
 -3.2320712e-04 -7.8191626e-04 -1.1890015e-03 -7.4006096e-03
  2.2744355e-03 -2.2110343e-03 -7.7621074e-04  1.3299355e-03
  1.7408071e-03 -1.3317332e-03 -3.0833043e-03  6.5319339e-04
  2.5389553e-04  2.3742968e-03  3.2406356e-04 -3.5650840e-03
  8.7280711e-04 -2.0475651e-03  2.6433935e-04  1.5151607e-03
  6.4832944e-04  7.2655507e-04 -3.3023197e-03  1.6828241e-03
 -2.3533628e-05 -4.9699057e-04 -6.8203342e-04 -7.0352055e-04
 -2.5827712e-03  1.7912883e-03  4.9016592e-03  5.1502637e-03
 -3.4059242e-03  3.2149956e-03 -7.5406721e-04 -2.4880283e-05
  3.3635988e-03  2.5858366e-04  4.3167812e-03  2.9288139e-03
  4.6139947e-04  2.8294677e-04 -1.5559868e-03  1.8950730e-03
 -4.8036114e-03  2.2836983e-04 -1.3680011e-03  4.9167513e-03
 -8.1446348e-04 -9.6293335e-04  2.3694539e-03  3.0520845e-03
  3.4773226e-03 -1.5600171e-03  5.9891529e-03 -1.1797950e-04
  2.5791449e-03 -1.6742600e-04  6.6037332e-03  3.5095413e-03
  1.3702087e-03 -1.5703076e-03  1.3715778e-03 -1.3556086e-03]"
25,25,킬링타임용으로 보았어요.,7,2025-01-23 16:23:37.100082,40,"[-4.4639488e-03 -1.5505338e-03  1.8443052e-03  6.2937336e-03
  1.9867234e-03 -8.6585898e-03  3.8226643e-03  1.1451247e-02
 -4.5334111e-04 -5.6284042e-03  1.8211708e-03 -7.0957989e-03
 -8.5832747e-03  5.8186976e-03  1.7229437e-03  1.8816274e-04
 -9.3122816e-04 -9.4007899e-04 -2.7623996e-03 -7.1288468e-03
  2.8152051e-03  1.4700989e-03  4.6599703e-03 -5.3272047e-03
  3.1279076e-03 -1.3143886e-04 -2.6578452e-03 -9.8823781e-05
 -3.3237494e-03  2.5360684e-03  5.5561503e-03  3.7398067e-04
  8.7991254e-03 -5.4036579e-03  5.6389439e-05  4.7980705e-03
  3.3583336e-03 -1.3319554e-03  2.5842632e-03 -7.0916452e-03
  9.6456183e-04 -4.5761717e-03 -5.5687604e-03 -3.8096353e-03
  3.3986676e-03  1.9601546e-06 -2.1763274e-03  6.9586607e-04
  5.8086417e-03  5.0598215e-03  1.5186223e-03 -4.6434072e-03
  2.1858693e-03  2.7419112e-03 -1.4326590e-04  3.6149807e-03
  4.2167450e-03  1.9198722e-04 -5.6750341e-03  7.9995673e-03
 -1.4305698e-03  3.4672953e-03 -2.1009380e-03 -4.1050846e-03
 -5.2403524e-03  2.1944083e-03  5.0345389e-03  6.5626414e-03
 -8.2971742e-03  9.4051659e-03 -4.0901342e-04 -5.6292751e-04
  6.3638897e-03 -1.4049632e-03  4.0187645e-03 -1.5023894e-03
  1.4514362e-03  3.9484244e-04 -9.1794442e-04 -2.3159501e-03
 -2.5739539e-03 -4.9179030e-04 -2.2614938e-03  7.3493333e-03
 -3.0196537e-03  1.2468046e-03  4.4494481e-03 -6.3047650e-05
  3.9480650e-03  1.7767351e-03  3.4414455e-03  3.1554626e-04
  2.3035412e-03  6.6385965e-04  3.1407611e-03  8.6916890e-03
  2.9657799e-04 -4.6209074e-03  1.5875977e-03  1.2023551e-03]"
